#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
19,Tickets,3205612.0,,4.8,5.0,66,3199.0,0.91,0.028445000974,0.0997937367342,0.00535118645707,0.208333333333
20,Digitalcoin,2771534.0,,0.21,80.0,13,15851.0,3.79,0.0245932094494,0.571921542366,0.0265150536202,4.7619047619
21,Zetacoin,2664565.0,,0.017,84.0,160,24647.0,0.11,0.0236440199314,0.924991508933,0.0412287254165,58.8235294118
22,Devcoin,2516176.0,,0.0004,88.0,6,4997.0,4.07,0.022327290006,0.198595010842,0.00835882423443,2500.0
23,Mooncoin,2057819.0,,7.7,5.0,92,72759.0,12.18,0.018260058753,3.53573370641,0.121708963873,0.12987012987
24,NetCoin,1848141.0,,0.0084,96.0,219,8266.0,6.15,0.0163994808308,0.447260246918,0.0138271044871,119.047619048
25,Kittehcoin,1835477.0,,0.0003,100.0,6,91935.0,2.60,0.0162871068154,5.0087797341,0.153785972782,3333.33333333
26,Anoncoin,1769991.0,,2.46,104.0,720,12958.0,5.93,0.0157060167353,0.732094117993,0.0216757343266,0.406504065041
27,IXCoin,1631548.0,,0.09,108.0,18,841.0,+10.02,0.0144775426499,0.0515461390042,0.00140679831522,11.1111111111
28,Unobtanium,1549671.0,,10.42,112.0,148,148843.0,+8.02,0.0137510070166,9.60481289254,0.248979883035,0.0959692898273
29,Freicoin,1467848.0,,0.04,116.0,37,387.0,3.50,0.0130249505523,0.0263651277244,0.000647361412593,25.0
30,Terracoin,1246771.0,,0.24,120.0,5,19930.0,2.12,0.0110632235933,1.59852932094,0.0333382763643,4.16666666667
31,Copperlark,1093076.0,,0.18,124.0,6,1021.0,21.06,0.00969941087214,0.0934061309552,0.00170789664666,5.55555555556
33,FedoraCoin,1047921.0,,8.2,6.0,132,29601.0,8.00,0.00929872793891,2.82473583409,0.0495156206051,0.121951219512
34,EarthCoin,997357.0,,0.00083,136.0,1,26942.0,6.56,0.00885004823929,2.70133964067,0.0450677291423,1204.81927711
35,SecureCoin,951603.0,,0.81,140.0,1,4192.0,8.61,0.00844405007901,0.44051983863,0.0070122455855,1.23456790123
36,TagCoin,852090.0,,1.02,144.0,835,3517.0,3.10,0.00756102138373,0.412749826896,0.00588312684261,0.980392156863
37,LeafCoin,835605.0,,9.9,5.0,148,17130.0,20.04,0.00741474172136,2.05001166819,0.0286545245419,0.10101010101
38,LottoCoin,795855.0,,0.00013,152.0,6,26154.0,3.20,0.0070620200605,3.28627702282,0.043749587558,7692.30769231
39,CryptogenicBullion,725281.0,,0.77,156.0,940,13209.0,4.92,0.00643578160783,1.82122515273,0.0220955992221,1.2987012987
40,BBQCoin,704018.0,,0.022,160.0,31,1261.0,5.17,0.00624710435815,0.179114738544,0.00210936108858,45.4545454545
41,Sexcoin,702830.0,,0.012,164.0,58,5522.0,+2.38,0.00623656263907,0.785680747834,0.00923702770113,83.3333333333
42,GoldCoin,652108.0,,0.022,168.0,29,2254.0,+2.21,0.00578648092631,0.345648266852,0.00377042021701,45.4545454545
43,Extremecoin,545176.0,,0.16,172.0,3,4.0,5.78,0.00483761972784,0.000733708013559,6.69107403197e-06,6.25
44,Frozen,509595.0,,0.092,176.0,5,4496.0,12.86,0.00452189169224,0.882269253034,0.00752076721193,10.8695652174
45,BitBar,500190.0,,51.90,180.0,9,1210.0,9.28,0.00443843641626,0.241908074932,0.00202404989467,0.019267822736
46,DigiByte,487627.0,,0.0011,184.0,454,15347.0,17.83,0.00432695862442,3.14728265662,0.0256719782921,909.090909091
47,MemoryCoin,482487.0,,0.13,188.0,3,7057.0,11.26,0.00428134882979,1.46263008122,0.0118047273609,7.69230769231
48,SmartCoin,389302.0,,0.19,192.0,2,102466.0,+110.36,0.00345447164822,26.3204401724,0.17140189794,5.26315789474
49,Fastcoin,369154.0,,0.0064,196.0,57,4490.0,1.98,0.00327568835204,1.21629455458,0.00751073060088,156.25
50,RedCoin,366922.0,,0.011,200.0,33,745.0,7.25,0.00325588269803,0.203040428211,0.00124621253845,90.9090909091
51,FlorinCoin,355777.0,,0.0088,204.0,40,1292.0,10.36,0.00315698753047,0.363148826372,0.00216121691233,113.636363636
52,I0Coin,350928.0,,0.017,20175996.0,I0C,22.0,5.03,0.0031139599246,0.00626909223544,3.68009071758e-05,58.8235294118
53,Coino,322300.0,,0.068,211.0,4,13510.0,4.58,0.00285992934077,4.19174681973,0.022599102543,14.7058823529
54,ASICcoin,312667.0,,0.00073,215.0,428,1647.0,3.16,0.00277445090658,0.526758500257,0.00275504973266,1369.8630137
55,JKC,307103.0,,0.03,219.0,10,1799.0,9.15,0.00272507874756,0.585796947604,0.00300931054588,33.3333333333
56,QQCoin,304105.0,,0.019,223.0,15,5003.0,3.68,0.00269847599186,1.64515545617,0.00836886084548,52.6315789474
57,USDeCoin,287875.0,,0.0012,227.0,243,9825.0,4.56,0.00255445907221,3.41293964394,0.016434950591,833.333333333
58,Franko,283613.0,,2.59,231.0,109,5420.0,10.15,0.00251664021137,1.91105485292,0.00906640531331,0.3861003861
59,Catcoin,276380.0,,0.25,235.0,1,1451.0,+3.19,0.00245245817934,0.525001809103,0.0024271871051,4.0
60,Deutsche-eMark,274504.0,,0.064,239.0,4,2211.0,6.84,0.00243581149165,0.805452743858,0.00369849117117,15.625
61,Yacoin,268315.0,,0.017,243.0,16,954.0,4.77,0.00238089339457,0.3555522427,0.00159582115662,58.8235294118
62,KlondikeCoin,242391.0,,0.059,247.0,4,11296.0,7.26,0.00215085675718,4.66023903528,0.0188955930663,16.9491525424
63,Datacoin,227736.0,,0.15,251.0,1,562.0,+1.49,0.00202081560146,0.246776969825,0.000940095901491,6.66666666667
64,GrandCoin,220523.0,,0.00066,255.0,334,1568.0,0.83,0.00195681103945,0.711036943992,0.00262290102053,1515.15151515
65,Philosopher-Stones,219645.0,,0.13,259.0,1,743.0,+19.72,0.00194902010566,0.338273122539,0.00124286700144,7.69230769231
66,StableCoin,208096.0,,0.02,263.0,10,2042.0,3.06,0.00184654004374,0.981277871751,0.00341579329332,50.0
67,HoboNickels,196534.0,,0.068,267.0,2,8185.0,24.84,0.00174394462631,4.1646737969,0.0136916102379,14.7058823529
68,Bytecoin,190676.0,,0.094,271.0,2,2327.0,+12.96,0.00169196365802,1.22039480585,0.0038925323181,10.6382978723
69,Argentum,166855.0,,0.22,275.0,769,4890.0,5.21,0.00148058799303,2.9306883222,0.00817983800408,4.54545454545
70,Elacoin,164886.0,,0.73,279.0,225,9875.0,+9.73,0.00146311606976,5.98898632995,0.0165185890164,1.3698630137
71,RonPaulCoin,162870.0,,7.56,283.0,21,9753.0,+1.29,0.00144522709194,5.98821145699,0.0163145112584,0.132275132275
72,FourtyTwo,160089.0,,121,692.0,287,6433.0,+2.71,0.00142054988593,4.01838977069,0.0107609198119,0.00826446280992
73,CasinoCoin,153229.0,,0.014,291.0,10,2891.0,+7.50,0.00135967766974,1.88671857155,0.0048359737566,71.4285714286
74,eToken,144624.0,,0.60,295.0,242,639.0,8.26,0.00128332119448,0.44183538002,0.00106889907661,1.66666666667
75,Diamond,143284.0,,0.56,299.0,255,1678.0,9.41,0.00127143070327,1.17110075096,0.00280690555641,1.78571428571
76,Luckycoin,142629.0,,0.012,303.0,12,1754.0,9.32,0.00126561856018,1.229763933,0.00293403596302,83.3333333333
77,GlobalCoin,130616.0,,0.0043,307.0,30,2026.0,12.40,0.00115902119384,1.55111165554,0.00338902899719,232.558139535
78,BattleCoin,122182.0,,0.015,311.0,8,1680.0,+11.12,0.00108418208723,1.37499795387,0.00281025109343,66.6666666667
79,Xivra,117677.0,,0.00035,315.0,335,2118.0,2.90,0.00104420696566,1.79984194023,0.00354292369993,2857.14285714
80,Noirbits,88065.0,,0.041,319.0,2,665.0,+0.53,0.00078144485695,0.755124056095,0.00111239105781,24.3902439024
81,Phenixcoin,87054.0,,0.009,323.0,9,1001.0,5.28,0.000772473747538,1.14986100581,0.0016744412765,111.111111111
82,Astrocoin,86159.0,,7.60,327.0,11,4057.0,4.79,0.00076453196423,4.70873617382,0.00678642183692,0.131578947368
83,TeslaCoin,84863.0,,0.0043,331.0,19,2438.0,16.02,0.000753031907061,2.87286567762,0.00407820962248,232.558139535
85,Joulecoin,71198.0,,0.017,339.0,4,2321.0,6.18,0.000631775517233,3.25992303155,0.00388249570705,58.8235294118
86,CraftCoin,69948.0,,0.22,343.0,321,1823.0,+2.23,0.000620683641105,2.60622176474,0.00304945699007,4.54545454545
