#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
48,Datacoin,487277.0,,0.25,145.0,1,7889.0,5.09,0.0036658517395,1.6189969976,0.0229120271675,4.0
49,I0Coin,465098.0,,0.023,20130180.0,I0C,1480.0,11.41,0.0034989960789,0.318212505751,0.00429836483812,43.4782608696
50,FlorinCoin,459243.0,,0.012,150.0,39,3271.0,4.53,0.00345494811043,0.712259087237,0.00949996715236,83.3333333333
51,Yacoin,431031.0,,0.029,153.0,15,1428.0,+6.60,0.00324270536292,0.331298676893,0.00414734120867,34.4827586207
52,GrandCoin,404237.0,,0.0013,156.0,312,25802.0,0.09,0.00304113042401,6.38288924567,0.0749367632116,769.230769231
53,Luckycoin,392495.0,,0.034,159.0,11,24996.0,+192.12,0.00295279374667,6.36848877056,0.0725958969552,29.4117647059
54,FourtyTwo,337466.0,,325,392.0,162,38890.0,+5.80,0.0025388030281,11.5241239117,0.112948249023,0.00307692307692
55,Vertcoin,311275.0,,0.29,165.0,1,32280.0,+27.92,0.00234176454094,10.3702513854,0.0937508222801,3.44827586207
56,QQCoin,290714.0,,0.02,168.0,14,3898.0,+5.92,0.00218708131637,1.34083669861,0.0113209636074,50.0
57,Grain,270409.0,,0.00036,171.0,742,6206.0,+102.30,0.00203432401494,2.29504195496,0.0180240893144,2777.77777778
58,Philosopher-Stones,267370.0,,0.16,174.0,1,1491.0,+9.22,0.0020114612009,0.557654187082,0.00433031214435,6.25
59,Tigercoin,254132.0,,0.01,177.0,25,10655.0,45.81,0.00191186991026,4.19270300474,0.0309453225339,100.0
60,Bytecoin,244053.0,,0.13,180.0,1,1217.0,+4.40,0.00183604421013,0.498662175839,0.00353453378918,7.69230769231
61,GlobalCoin,206311.0,,0.0077,183.0,26,3280.0,+0.38,0.00155210596484,1.5898328252,0.00952610585746,129.87012987
62,RonPaulCoin,198890.0,,14.72,186.0,13,3733.0,+6.68,0.00149627676346,1.87691688873,0.010841754014,0.0679347826087
63,Elacoin,185627.0,,0.98,189.0,189,2713.0,+2.11,0.0013964973944,1.46153307439,0.00787936743637,1.02040816327
64,Krugercoin,183837.0,,0.0057,192.0,32,3384.0,+1.94,0.00138303097876,1.84076110903,0.00982815311635,175.438596491
65,Diamond,167808.0,,0.72,195.0,232,6240.0,+3.11,0.00126244261211,3.71853546911,0.0181228355337,1.38888888889
66,Dimecoin,166304.0,,1.7,6.0,198,2847.0,+47.63,0.00125112781372,1.71192514912,0.00826854371225,0.588235294118
67,CasinoCoin,158381.0,,0.016,201.0,9,6965.0,1.79,0.00119152199746,4.39762345231,0.0202284534443,62.5
68,Franko,154100.0,,1.55,204.0,99,544.0,+0.09,0.00115931544698,0.35301752109,0.00157993950807,0.645161290323
69,HoboNickels,135004.0,,0.051,207.0,2,1511.0,+14.94,0.00101565361845,1.119226097,0.00438839815568,19.6078431373
70,FedoraCoin,130257.0,,1.3,6.0,210,6571.0,+31.11,0.000979941286029,5.04464251441,0.0190841590211,0.769230769231
71,Argentum,123501.0,,0.19,213.0,648,2745.0,4.44,0.00092911497091,2.22265406758,0.00797230505449,5.26315789474
72,CraftCoin,101999.0,,0.34,216.0,296,5357.0,+32.88,0.000767352474214,5.25201227463,0.0155583381337,2.94117647059
73,Joulecoin,99945.0,,0.027,219.0,3,4085.0,+21.43,0.000751899950346,4.08724798639,0.0118640678133,37.037037037
74,Noirbits,97627.0,,0.046,222.0,2,8503.0,12.54,0.000734461318249,8.70968072357,0.0246952677152,21.7391304348
75,Xivra,97035.0,,0.0004,225.0,243,2635.0,+10.85,0.000730007621009,2.71551502035,0.0076528319922,2500.0
