#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
18,YbCoin,3019010.0,,2.95,73.0,1,7788.0,15.51,0.0278325287367,0.257965359505,0.0177378590413,0.338983050847
19,Tickets,2972460.0,,4.4,5.0,66,2559.0,7.16,0.0274033800381,0.086090309037,0.00582834890688,0.227272727273
20,Digitalcoin,2525934.0,,0.19,80.0,13,13696.0,9.68,0.0232868160894,0.542215275617,0.0311938517501,5.26315789474
21,Devcoin,2509272.0,,0.0004,84.0,6,12015.0,0.42,0.0231332075907,0.478824137041,0.0273652255241,2500.0
22,Zetacoin,2483912.0,,0.016,88.0,160,10517.0,10.24,0.022899411436,0.423404693886,0.0239533979889,62.5
23,Unobtanium,1981523.0,,13.29,92.0,149,273007.0,+33.57,0.0182678413917,13.777634678,0.621797596725,0.0752445447705
24,Mooncoin,1808109.0,,6.8,5.0,96,34274.0,13.80,0.0166691218981,1.89557156123,0.0780620673835,0.147058823529
25,NetCoin,1784976.0,,0.0081,100.0,220,5561.0,7.41,0.0164558566598,0.311544805084,0.0126656695081,123.456790123
26,Anoncoin,1701334.0,,2.36,104.0,721,12077.0,5.30,0.0156847534277,0.709854737518,0.0275064360095,0.423728813559
27,Kittehcoin,1626468.0,,0.00026,108.0,6,43491.0,11.20,0.0149945569407,2.6739536222,0.0990546003552,3846.15384615
28,IXCoin,1339222.0,,0.074,112.0,18,1162.0,18.99,0.0123464098495,0.0867667944523,0.00264655780766,13.5135135135
29,Copperlark,1229784.0,,0.20,116.0,6,1595.0,8.09,0.0113374909391,0.129697572907,0.00363275361722,5.0
30,Particle,1227578.0,,0.0017,120.0,701,4657.0,+14.63,0.0113171536237,0.379364895754,0.0106067295269,588.235294118
31,Terracoin,1190806.0,,0.23,124.0,5,4070.0,4.59,0.0109781491995,0.341785311797,0.00926978509222,4.34782608696
32,FedoraCoin,1019909.0,,8,6.0,128,36166.0,8.78,0.00940263415867,3.54600263357,0.0823712647777,0.125
33,EarthCoin,944024.0,,0.00078,132.0,1,22077.0,7.57,0.0087030434176,2.33860579816,0.050282320757,1282.05128205
34,SecureCoin,885540.0,,0.75,136.0,1,2310.0,8.97,0.00816387408373,0.260857781693,0.00526122937666,1.33333333333
35,LeafCoin,838961.0,,0.0001,140.0,8,9910.0,8.64,0.00773445803144,1.18122296507,0.0225709017847,10000.0
36,TagCoin,826178.0,,0.98,144.0,842,2954.0,5.62,0.00761661038773,0.357550067903,0.0067279963544,1.02040816327
37,LottoCoin,772815.0,,0.00012,148.0,6,18739.0,4.92,0.00712465202026,2.42477177591,0.0426797304283,8333.33333333
38,CryptogenicBullion,692938.0,,0.74,152.0,940,9545.0,0.02,0.00638825866684,1.37746811403,0.0217395819915,1.35135135135
39,Sexcoin,672150.0,,0.011,156.0,59,3537.0,10.97,0.00619661219751,0.526221825485,0.00805583043518,90.9090909091
40,BBQCoin,651460.0,,0.021,160.0,31,1016.0,8.64,0.00600586919912,0.155957388021,0.00231402989034,47.619047619
41,Freicoin,597302.0,,0.016,164.0,37,32.0,58.56,0.00550658165409,0.00535742388273,7.28828311919e-05,62.5
42,Extremecoin,596486.0,,0.17,168.0,3,39.0,+6.68,0.00549905887561,0.00653829260033,8.88259505151e-05,5.88235294118
43,GoldCoin,589142.0,,0.02,172.0,29,1014.0,14.10,0.00543135386932,0.172114702398,0.00230947471339,50.0
44,Frozen,527792.0,,0.094,176.0,5,1789.0,+5.09,0.00486576261987,0.338959286992,0.00407460578132,10.6382978723
46,BitBar,463825.0,,48.06,184.0,9,2283.0,8.81,0.00427604500857,0.492211502183,0.00519973448785,0.0208073241781
47,MemoryCoin,454700.0,,0.12,188.0,3,3006.0,+7.18,0.00419192080073,0.661095227623,0.00684643095509,8.33333333333
48,DigiByte,402084.0,,0.00087,192.0,461,11491.0,26.09,0.00370684909443,2.85786054655,0.0261717691633,1149.42528736
49,FlorinCoin,345562.0,,0.0085,196.0,40,1175.0,19.57,0.00318576761764,0.340025813023,0.00267616645783,117.647058824
50,Fastcoin,344750.0,,0.006,200.0,57,3166.0,7.61,0.00317828171553,0.918346627991,0.00721084511105,166.666666667
51,RedCoin,342376.0,,0.01,204.0,33,592.0,9.89,0.00315639559285,0.172909316074,0.00134833237705,100.0
52,I0Coin,339898.0,,0.017,20178045.0,I0C,103.0,5.57,0.00313355068468,0.0303032086096,0.000234591612899,58.8235294118
53,JKC,292988.0,,0.029,211.0,10,707.0,4.53,0.00270108311318,0.2413068112,0.00161025505165,34.4827586207
54,SmartCoin,290268.0,,0.13,215.0,2,97033.0,0.69,0.00267600718492,33.4287623851,0.22100124247,7.69230769231
55,USDeCoin,281162.0,,0.0011,219.0,247,8075.0,4.63,0.00259205813981,2.87200973104,0.0183915269336,909.090909091
56,Deutsche-eMark,273769.0,,0.063,223.0,4,3888.0,2.95,0.00252390139805,1.42017540335,0.00885526398981,15.873015873
57,ASICcoin,267820.0,,0.00062,227.0,429,3689.0,11.73,0.00246905702408,1.37741766858,0.00840202388334,1612.90322581
58,Catcoin,264169.0,,0.24,231.0,1,2392.0,6.47,0.00243539812185,0.905480961051,0.00544799163159,4.16666666667
59,Yacoin,258613.0,,0.016,235.0,16,724.0,5.97,0.00238417685075,0.279954990662,0.00164897405572,62.5
60,Coino,246055.0,,0.051,239.0,4,5818.0,13.65,0.00226840350258,2.36451199935,0.0132510097461,19.6078431373
61,QQCoin,238880.0,,0.015,243.0,15,1550.0,21.59,0.00220225652271,0.648861352981,0.00353026213586,66.6666666667
62,Franko,233451.0,,2.12,247.0,110,2548.0,25.31,0.0021522060762,1.09144959756,0.00580329543365,0.471698113208
64,Datacoin,219947.0,,0.15,255.0,1,752.0,2.94,0.00202771146769,0.341900548769,0.00171274653301,6.66666666667
65,KlondikeCoin,218104.0,,0.052,259.0,4,7983.0,14.47,0.00201072068247,3.66018046437,0.0181819887939,19.2307692308
66,GrandCoin,207790.0,,0.00062,263.0,334,3944.0,5.11,0.00191563497511,1.898070167,0.0089828089444,1612.90322581
67,RonPaulCoin,196837.0,,8.99,267.0,21,8607.0,+35.90,0.00181465826842,4.37265351535,0.0196032040021,0.111234705228
68,HoboNickels,189478.0,,0.065,271.0,2,1646.0,6.82,0.00174681497576,0.868702435111,0.00374891062943,15.3846153846
69,Philosopher-Stones,187940.0,,0.11,275.0,1,1153.0,+5.38,0.00173263601339,0.613493668192,0.00262605951138,9.09090909091
70,Bytecoin,179445.0,,0.089,279.0,2,2456.0,+5.91,0.00165431983305,1.3686644933,0.00559375729398,11.2359550562
71,StableCoin,168439.0,,0.016,283.0,10,2679.0,20.49,0.00155285451452,1.59048676375,0.00610165952385,62.5
72,Argentum,168372.0,,0.22,287.0,774,2065.0,+1.57,0.00155223683541,1.22645095384,0.00470322020035,4.54545454545
73,FourtyTwo,152672.0,,114,957.0,291,5525.0,1.12,0.00140749710246,3.61886920981,0.012583676323,0.00877192982456
74,Elacoin,148259.0,,0.65,295.0,227,5958.0,7.28,0.00136681325268,4.01864305034,0.0135698721325,1.53846153846
75,CasinoCoin,140304.0,,0.013,299.0,10,1821.0,8.96,0.00129347538163,1.29789599726,0.00414748861251,76.9230769231
76,Diamond,139073.0,,0.54,303.0,256,1036.0,5.57,0.00128212668027,0.744932517455,0.00235958165984,1.85185185185
77,Luckycoin,131655.0,,0.011,307.0,12,1268.0,11.57,0.00121373946123,0.963123314724,0.00288798218598,90.9090909091
78,GlobalCoin,122554.0,,0.004,311.0,30,949.0,13.85,0.00112983651157,0.774352530313,0.00216143146253,250.0
79,BattleCoin,108339.0,,0.013,315.0,8,1008.0,4.61,0.000998787129162,0.930412870711,0.00229580918254,76.9230769231
80,Xivra,107976.0,,0.00032,319.0,339,1870.0,8.88,0.00099544059903,1.73186634067,0.00425909044778,3125.0
81,eToken,97617.0,,0.40,323.0,242,947.0,38.44,0.000899940032559,0.97011790979,0.00215687628558,2.5
82,Bitgem,93227.0,,3.75,327.0,24,3813.0,+38.48,0.000859468221881,4.09001684061,0.00868444485421,0.266666666667
84,Noirbits,85056.0,,0.039,335.0,2,384.0,4.69,0.000784139027109,0.451467268623,0.000874593974303,25.641025641
85,Phenixcoin,84522.0,,0.0087,339.0,9,734.0,4.92,0.000779216032371,0.868412957573,0.00167174994046,114.942528736
86,TeslaCoin,79910.0,,0.004,343.0,20,2890.0,13.68,0.000736697583431,3.61656863972,0.00658223069202,250.0
87,Astrocoin,75406.0,,6.65,347.0,11,3139.0,9.09,0.000695174796348,4.16279871628,0.00714935022223,0.15037593985
88,Joulecoin,71284.0,,0.017,351.0,4,1296.0,4.02,0.000657173702131,1.8180797935,0.00295175466327,58.8235294118
89,CraftCoin,71014.0,,0.22,355.0,321,2826.0,3.22,0.000654684547488,3.97949700059,0.00643646502963,4.54545454545
