#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
30,Terracoin,1254504.0,,0.24,120.0,5,20086.0,3.62,0.0110615728471,1.60111087729,0.0330235288121,4.16666666667
31,Copperlark,1176030.0,,0.19,124.0,6,1032.0,14.60,0.0103696293638,0.0877528634474,0.00169671819845,5.26315789474
32,FedoraCoin,1052684.0,,8.3,6.0,128,29633.0,5.23,0.00928202759894,2.81499481326,0.0487198162546,0.120481927711
34,EarthCoin,1011814.0,,0.00084,136.0,1,27179.0,3.89,0.00892165690083,2.68616563914,0.044685178213,1190.47619048
35,SecureCoin,982426.0,,0.83,140.0,1,4362.0,+2.87,0.00866252858969,0.444002907089,0.00717159378067,1.20481927711
36,TagCoin,857535.0,,1.03,144.0,835,3544.0,1.92,0.00756130380727,0.413277592168,0.00582671443345,0.970873786408
37,LeafCoin,840895.0,,0.0001,148.0,8,17234.0,18.78,0.00741458082179,2.04948299134,0.0283345362715,10000.0
38,LottoCoin,800827.0,,0.00013,152.0,6,25806.0,2.60,0.00706128174834,3.22241882454,0.042427819602,7692.30769231
39,CryptogenicBullion,741691.0,,0.79,156.0,940,14624.0,2.11,0.00653985083072,1.97171059107,0.0240434175719,1.26582278481
40,BBQCoin,708348.0,,0.022,160.0,31,1296.0,3.99,0.00624584935807,0.182960917515,0.00213076238876,45.4545454545
41,Sexcoin,705982.0,,0.012,164.0,58,5522.0,+1.26,0.00622498718357,0.78217291659,0.00907875764715,83.3333333333
42,GoldCoin,656172.0,,0.022,168.0,29,2250.0,+3.39,0.00578578815072,0.342897898722,0.00369924025826,45.4545454545
43,Frozen,551046.0,,0.099,172.0,5,4855.0,5.24,0.00485884100099,0.881051672637,0.00798213842393,10.101010101
44,Extremecoin,548659.0,,0.16,176.0,3,4.0,4.64,0.00483779365926,0.000729050284421,6.57642712579e-06,6.25
45,DigiByte,490788.0,,0.0011,180.0,454,16172.0,15.01,0.00432751686283,3.29510908987,0.0265884948696,909.090909091
46,MemoryCoin,485545.0,,0.13,184.0,3,7099.0,10.19,0.00428128677792,1.46206839737,0.0116715140415,7.69230769231
47,BitBar,481738.0,,49.98,188.0,9,5044.0,12.14,0.0042477186045,1.04704216815,0.00829287460562,0.0200080032013
48,SmartCoin,391548.0,,0.19,192.0,2,96414.0,+97.82,0.00345246944221,24.6238009133,0.158514911226,5.26315789474
49,RedCoin,378636.0,,0.011,196.0,33,770.0,4.45,0.00333861804867,0.203361539843,0.00126596222171,90.9090909091
50,Fastcoin,371415.0,,0.0065,200.0,57,4514.0,0.84,0.00327494697427,1.2153520994,0.00742149801145,153.846153846
51,FlorinCoin,357363.0,,0.0088,204.0,40,1304.0,9.59,0.00315104364542,0.364895078674,0.00214391524301,113.636363636
52,I0Coin,353170.0,,0.018,20175981.0,I0C,22.0,3.88,0.00311407192198,0.00622929467395,3.61703491918e-05,55.5555555556
53,Coino,327602.0,,0.069,211.0,4,14007.0,+17.53,0.0028886264116,4.27561492299,0.0230290036877,14.4927536232
54,ASICcoin,314079.0,,0.00073,215.0,428,1740.0,5.88,0.00276938753343,0.554000745035,0.00286074579972,1369.8630137
55,JKC,308498.0,,0.03,219.0,10,1844.0,8.36,0.00272017713788,0.597734831344,0.00303173290499,33.3333333333
56,QQCoin,306027.0,,0.019,223.0,15,5035.0,2.52,0.00269838912724,1.64527966487,0.00827807764459,52.6315789474
57,USDeCoin,289672.0,,0.0012,227.0,243,9912.0,3.41,0.00255417912559,3.42180120964,0.0162963864177,833.333333333
58,Franko,284023.0,,2.59,231.0,109,5453.0,10.41,0.00250436914091,1.91991493647,0.00896531427923,0.3861003861
59,Catcoin,278146.0,,0.25,235.0,1,1555.0,+4.44,0.00245254876918,0.559058911507,0.00255658604515,4.0
60,Deutsche-eMark,276238.0,,0.064,239.0,4,2066.0,5.71,0.00243572500378,0.747905791383,0.00339672461047,15.625
61,Yacoin,270012.0,,0.017,243.0,16,977.0,+0.34,0.00238082732904,0.361835770262,0.00160629232547,58.8235294118
62,KlondikeCoin,244022.0,,0.06,247.0,4,11308.0,6.10,0.0021516608391,4.63400840908,0.0185915594846,16.6666666667
63,Datacoin,229192.0,,0.15,251.0,1,567.0,+2.72,0.00202089750529,0.247390833886,0.000932208545081,6.66666666667
64,Philosopher-Stones,219903.0,,0.13,255.0,1,733.0,+22.39,0.00193899186754,0.333328785874,0.0012051302708,7.69230769231
65,GrandCoin,217258.0,,0.00065,259.0,334,1546.0,3.87,0.00191566961414,0.711596350882,0.00254178908412,1538.46153846
66,StableCoin,209596.0,,0.02,263.0,10,2044.0,1.85,0.00184811002792,0.975209450562,0.00336055426128,50.0
67,HoboNickels,197782.0,,0.069,267.0,2,8237.0,24.36,0.00174394023522,4.16468637186,0.0135425075588,14.4927536232
68,Bytecoin,191894.0,,0.095,271.0,2,2331.0,+14.32,0.00169202287113,1.21473313392,0.00383241290755,10.5263157895
69,Argentum,167912.0,,0.22,275.0,769,4939.0,7.02,0.0014805618953,2.94142169708,0.00812024339357,4.54545454545
70,Elacoin,165912.0,,0.74,279.0,225,9937.0,+11.06,0.00146292692108,5.98931963933,0.0163374890872,1.35135135135
71,RonPaulCoin,162381.0,,7.53,283.0,21,9534.0,+1.56,0.00143179237411,5.87137657731,0.0156749140543,0.132802124834
72,FourtyTwo,161030.0,,122,470.0,287,6504.0,+0.80,0.00141987994902,4.0389989443,0.0106932705065,0.00819672131148
73,CasinoCoin,153229.0,,0.014,291.0,10,2891.0,+7.50,0.00135109473209,1.88671857155,0.00475311270516,71.4285714286
74,eToken,145542.0,,0.60,295.0,242,644.0,7.16,0.00128331470869,0.442483956521,0.00105880476725,1.66666666667
75,Luckycoin,143707.0,,0.012,299.0,12,1783.0,5.39,0.00126713461985,1.24071896289,0.00293144239132,83.3333333333
76,Diamond,142765.0,,0.56,303.0,255,1660.0,9.23,0.00125882854699,1.16274997373,0.0027292172572,1.78571428571
77,GlobalCoin,131439.0,,0.0044,307.0,30,2044.0,11.99,0.00115896168801,1.55509399798,0.00336055426128,227.272727273
78,BattleCoin,122959.0,,0.015,311.0,8,1573.0,+12.45,0.00108418939733,1.27928821802,0.00258617996722,66.6666666667
79,Xivra,118389.0,,0.00035,315.0,335,2131.0,1.75,0.00104389348124,1.79999831065,0.00350359155126,2857.14285714
80,TeslaCoin,93685.0,,0.0047,319.0,19,2186.0,6.75,0.000826066279725,2.33335112345,0.00359401742424,212.765957447
81,Noirbits,88628.0,,0.041,323.0,2,687.0,0.22,0.00078147624742,0.775150065442,0.00112950135885,24.3902439024
82,Phenixcoin,87975.0,,0.0091,327.0,9,1014.0,3.75,0.000775718428338,1.1526001705,0.00166712427639,109.89010989
83,Astrocoin,86314.0,,7.62,331.0,11,3925.0,4.09,0.000761072582251,4.5473503719,0.00645311911718,0.131233595801
85,CraftCoin,72006.0,,0.22,339.0,321,636.0,+0.73,0.000634911976708,0.883259728356,0.001045651913,4.54545454545
86,Joulecoin,71620.0,,0.017,343.0,4,2339.0,5.09,0.000631508426684,3.26584752862,0.00384556576181,58.8235294118
