#,Coin,Market Cap,,Price,Supply,Unit,Volume,Change(24hr),MarketCap / Total MarketCap (%),Volume / MarketCap (%),Volume / TotalVolume (%) ,InversePrice
34,SecureCoin,920358.0,,0.78,136.0,1,1914.0,11.71,0.00843776516021,0.207962553702,0.00429695072527,1.28205128205
35,TagCoin,848761.0,,1.01,140.0,842,2761.0,+0.98,0.00778136985297,0.325297698645,0.00619847489679,0.990099009901
36,LeafCoin,838474.0,,0.0001,144.0,8,9216.0,7.98,0.00768705949743,1.09913962747,0.0206900197931,10000.0
37,LottoCoin,776450.0,,0.00012,148.0,6,18418.0,3.10,0.00711842865346,2.37207804752,0.0413486094347,8333.33333333
38,CryptogenicBullion,688579.0,,0.73,152.0,940,5420.0,+0.03,0.00631283467547,0.787128274316,0.0121679586891,1.3698630137
39,Sexcoin,672764.0,,0.011,156.0,59,4638.0,3.88,0.00616784407833,0.689394795203,0.0104123602214,90.9090909091
40,BBQCoin,656934.0,,0.021,160.0,31,1114.0,5.85,0.00602271596244,0.169575634691,0.00250094206267,47.619047619
41,GoldCoin,609608.0,,0.021,164.0,29,879.0,10.26,0.00558883515304,0.144191021115,0.00197336451803,47.619047619
42,Freicoin,600662.0,,0.016,168.0,37,32.0,56.57,0.00550681897333,0.00532745537424,7.1840346504e-05,62.5
43,Extremecoin,599872.0,,0.17,172.0,3,39.0,+8.71,0.00549957631941,0.00650138696255,8.75554223017e-05,5.88235294118
44,Frozen,521137.0,,0.093,176.0,5,1662.0,+4.87,0.00477774042524,0.318918058015,0.00373120799655,10.752688172
46,BitBar,442646.0,,45.87,184.0,9,1972.0,11.81,0.00405814150266,0.445502726784,0.00442716135331,0.0218007412252
47,MemoryCoin,425811.0,,0.11,188.0,3,3263.0,12.81,0.00390379963083,0.766302420557,0.00732547033257,9.09090909091
48,DigiByte,413574.0,,0.0009,192.0,461,11816.0,20.66,0.0037916118384,2.85704613926,0.0265270479466,1111.11111111
49,I0Coin,352411.0,,0.017,20177865.0,I0C,104.0,0.79,0.00323087457041,0.0295109971028,0.000233481126138,58.8235294118
50,Fastcoin,346591.0,,0.006,199.0,57,3134.0,5.95,0.00317751729723,0.904235828397,0.00703586393573,166.666666667
51,FlorinCoin,346282.0,,0.0086,203.0,40,1596.0,11.34,0.00317468441107,0.460896032713,0.00358303728188,116.279069767
52,RedCoin,342460.0,,0.01,207.0,33,613.0,9.53,0.00313964463477,0.178999007183,0.00137619163772,100.0
53,JKC,293322.0,,0.029,211.0,10,673.0,4.07,0.00268915156094,0.229440682935,0.00151089228741,34.4827586207
54,SmartCoin,290507.0,,0.14,215.0,2,100397.0,7.09,0.0026633438764,34.5592360941,0.225392352124,7.14285714286
55,USDeCoin,280643.0,,0.0011,219.0,247,9447.0,4.52,0.00257291154948,3.36619833739,0.0212086172945,909.090909091
56,Catcoin,275448.0,,0.25,223.0,1,2544.0,+1.58,0.00252528422402,0.923586303041,0.00571130754706,4.0
58,Deutsche-eMark,275149.0,,0.064,231.0,4,3896.0,1.11,0.00252254301703,1.41596007981,0.00874656218686,15.625
59,ASICcoin,271442.0,,0.00063,235.0,428,3639.0,10.32,0.0024885575511,1.34061788522,0.008169594404,1587.3015873
60,Yacoin,260007.0,,0.016,239.0,16,757.0,0.10,0.00238372242759,0.291146007607,0.00169947319698,62.5
61,Coino,248335.0,,0.052,243.0,4,6483.0,11.50,0.0022767145079,2.61058650613,0.0145544051995,19.2307692308
62,Franko,246990.0,,2.25,247.0,109,3010.0,9.83,0.0022643836604,1.21867282076,0.00675748259303,0.444444444444
63,QQCoin,241921.0,,0.015,251.0,15,1888.0,11.79,0.0022179114924,0.780420054481,0.00423858044373,66.6666666667
64,KlondikeCoin,221708.0,,0.053,255.0,4,8243.0,17.87,0.00203260039913,3.71795334404,0.0185056242573,18.8679245283
65,Datacoin,221205.0,,0.15,259.0,1,756.0,1.09,0.0020279889372,0.341764426663,0.00169722818616,6.66666666667
66,GrandCoin,213438.0,,0.00064,263.0,334,3919.0,2.28,0.00195678173087,1.83613039852,0.00879819743591,1562.5
67,HoboNickels,194187.0,,0.067,267.0,2,1593.0,2.41,0.00178029017313,0.820343277356,0.0035763022494,14.9253731343
68,RonPaulCoin,192219.0,,8.82,271.0,21,7505.0,+21.30,0.00176224771375,3.90440070961,0.016848806266,0.113378684807
69,Bytecoin,186108.0,,0.092,275.0,2,2381.0,+11.31,0.00170622257691,1.27936466998,0.00534537078206,10.8695652174
70,Philosopher-Stones,184803.0,,0.11,279.0,1,1117.0,+5.00,0.00169425844606,0.604427417304,0.00250767709515,9.09090909091
71,Argentum,168951.0,,0.22,283.0,773,2505.0,+4.32,0.00154892863601,1.48267840972,0.00562375212476,4.54545454545
72,StableCoin,165932.0,,0.016,287.0,10,2387.0,20.73,0.00152125069654,1.43854108912,0.00535884084703,62.5
73,Elacoin,154594.0,,0.68,291.0,227,6359.0,+0.68,0.00141730486091,4.11335498144,0.0142760238568,1.47058823529
74,FourtyTwo,153335.0,,115,613.0,295,5620.0,+0.17,0.00140576245422,3.66517755242,0.0126169608548,0.00869565217391
75,Diamond,148898.0,,0.58,299.0,256,1039.0,+2.87,0.00136508440935,0.697793120122,0.00233256625055,1.72413793103
76,CasinoCoin,144873.0,,0.014,303.0,10,1881.0,4.12,0.00132818354603,1.29837857986,0.00422286536794,71.4285714286
77,Luckycoin,136062.0,,0.011,307.0,12,1179.0,7.39,0.00124740503503,0.866516735018,0.0026468677665,90.9090909091
78,GlobalCoin,123182.0,,0.0041,311.0,30,996.0,11.56,0.00112932227238,0.808559692163,0.00223603078494,243.902439024
79,BattleCoin,118187.0,,0.015,315.0,8,1318.0,+5.55,0.00108352853019,1.11518187279,0.00295892427163,66.6666666667
80,Xivra,108773.0,,0.00032,319.0,338,1955.0,12.43,0.000997221765629,1.79732102636,0.00438899616923,3125.0
81,eToken,100139.0,,0.41,323.0,242,567.0,36.01,0.000918065975825,0.56621296398,0.00127292113962,2.43902439024
82,Bitgem,96687.0,,3.89,327.0,24,2816.0,+38.85,0.000886418328569,2.9124908209,0.00632195049235,0.25706940874
83,Noirbits,86266.0,,0.04,331.0,2,389.0,2.04,0.000790879472238,0.450930841815,0.000873309212189,25.0
84,Phenixcoin,84903.0,,0.0088,335.0,9,723.0,3.24,0.000778383602247,0.851560015547,0.00162314282882,113.636363636
85,TeslaCoin,81825.0,,0.0041,339.0,20,3231.0,0.97,0.000750164755708,3.94867094409,0.00725362998607,243.902439024
86,Astrocoin,76658.0,,6.76,343.0,11,3861.0,13.68,0.000702794131904,5.03665631767,0.00866798680787,0.147928994083
87,CraftCoin,75636.0,,0.24,347.0,321,3075.0,+0.31,0.00069342452139,4.06552435348,0.00690340829686,4.16666666667
89,Joulecoin,71673.0,,0.017,355.0,4,1297.0,2.15,0.000657092068877,1.80960752306,0.00291177904424,58.8235294118
